destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_enc,passanger_enc,weather_enc,time_enc,coupon_enc,expiration_enc,gender_enc,age_enc,maritalStatus_enc,education_enc,occupation_enc,income_enc,Bar_num,CoffeeHouse_num,CarryAway_num,RestaurantLessThan20_num,Restaurant20To50_num
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,0,0,1,0,1,2,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,1,0,1,0,0,1,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,1,0,1,0,0,1,0,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,1,0,1,0,2,0,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,0,0,1,0,0,2,0,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,1,0,3,0,1,1,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,1,0,3,0,1,4,0,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,0,0,3,0,1,3,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,1,0,3,0,1,1,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,1,0,3,0,2,0,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,0,0,3,0,2,3,0,1,5,2,0,9,4,0,10,0,6,1
Home,Alone,Sunny,55,6PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,1,0,0,1,0,0,2,3,0,1,5,2,0,9,4,0,10,0,6,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,0,1,0,0,2,4,0,1,5,2,0,9,4,0,10,0,6,1
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,1,1,0,0,2,1,1,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,1,0,1,0,2,0,0,3,1,1,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,55,7AM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,1,0,1,0,2,0,0,3,3,0,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,1,2,0,0,3,4,0,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,1,0,1,2,0,0,3,2,1,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,0,0,0,1,1,2,0,0,3,0,0,1,5,2,0,9,4,0,10,0,6,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,1,1,0,0,1,0,2,0,0,3,1,1,1,5,2,0,9,4,0,10,0,6,1
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,0,0,1,0,1,1,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,1,0,1,0,1,3,0,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,0,1,0,1,2,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,0,0,1,0,0,1,0,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,0,0,1,0,0,1,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,0,1,0,0,0,0,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,0,0,1,0,2,1,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,0,1,0,2,0,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,0,0,1,0,0,1,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,0,1,0,0,2,0,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,0,0,0,0,1,1,1,0,3,1,1,6,5,6,2,2,6,2
Home,Alone,Sunny,55,6PM,Bar,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,1,0,1,1,0,0,2,3,0,0,3,1,1,6,5,6,2,2,6,2
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,1,0,0,2,4,0,0,3,1,1,6,5,6,2,2,6,2
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,1,1,0,0,2,1,1,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,1,0,1,0,2,0,0,3,1,1,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,55,7AM,Bar,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,1,0,1,0,2,0,0,3,3,0,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,1,2,0,0,3,4,0,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,1,0,1,2,0,0,3,2,1,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,0,0,0,1,1,2,0,0,3,0,0,0,3,1,1,6,5,6,2,2,6,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,1,1,0,0,1,0,2,0,0,3,1,1,0,3,1,1,6,5,6,2,2,6,2
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,1,0,1,1,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,1,2,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,0,0,1,0,0,1,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,0,1,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,2,0,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,0,2,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,2,0,1,0,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,2,0,1,2,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,0,0,2,0,1,3,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,2,0,0,0,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,2,0,0,0,0,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,0,0,2,0,2,1,1,0,3,2,0,3,4,1,2,6,6,1
Home,Alone,Sunny,55,6PM,Bar,1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,1,0,1,1,0,0,2,3,0,0,3,2,0,3,4,1,2,6,6,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,1,0,0,2,4,0,0,3,2,0,3,4,1,2,6,6,1
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,0,1,0,1,0,0,2,1,1,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,1,0,1,0,2,0,0,3,1,1,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,55,7AM,Bar,1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,1,0,1,1,2,0,0,3,3,0,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,1,2,0,0,3,4,0,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,1,0,1,2,0,0,3,2,1,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,0,0,0,1,1,2,0,0,3,0,0,0,3,2,0,3,4,1,2,6,6,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,1~3,4~8,4~8,less1,1,1,0,0,1,0,2,0,0,3,1,1,0,3,2,0,3,4,1,2,6,6,1
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,1,0,1,3,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,0,0,1,0,1,2,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,1,0,2,1,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,1,0,1,0,0,2,0,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,7,5,6,1,10,2,2
Home,Alone,Sunny,55,6PM,Bar,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,1,0,1,1,0,0,2,3,0,0,0,1,0,7,5,6,1,10,2,2
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,1,1,0,0,2,4,0,0,0,1,0,7,5,6,1,10,2,2
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,1,0,1,0,2,0,0,3,1,1,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,55,7AM,Bar,1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,1,0,1,1,2,0,0,3,3,0,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,1,2,0,0,3,4,0,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,1,0,1,2,0,0,3,2,1,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,0,0,0,1,1,2,0,0,3,0,0,0,0,1,0,7,5,6,1,10,2,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Management,$25000 - $37499,4~8,less1,gt8,1~3,1~3,1,1,0,0,1,0,2,0,0,3,1,1,0,0,1,0,7,5,6,1,10,2,2
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,0,0,0,1,1,0,1,0,1,3,0,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,1,0,0,1,1,0,1,0,0,0,0,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,0,0,0,1,0,0,1,0,2,1,1,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,0,0,0,1,0,0,1,0,0,1,1,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Computer & Mathematical,$87500 - $99999,missing,missing,missing,missing,missing,1,0,0,0,1,1,0,0,0,1,1,1,1,2,1,0,9,7,-1,-1,-1,-1,-1
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,0,0,0,1,0,0,1,0,1,1,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,1,0,1,0,1,2,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,0,0,1,0,0,1,0,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,1,0,1,0,2,0,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,1,0,1,0,0,2,0,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,1,0,2,0,1,0,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,0,0,2,0,1,2,1,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,0,0,2,0,1,3,0,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,0,0,0,1,1,0,2,0,0,0,0,0,5,2,0,18,3,0,0,6,10,1
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,1,1,0,0,1,1,0,2,0,0,0,0,0,5,2,0,18,3,0,0,6,10,1
